                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      450                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  1.5242375406893541E+003                  2.0787828035862419E-004                  2.0675328147755495E-001                  4.0826180830084748E+000                  7.1000000000000019E-001                  2.8733433992169385E-005                  2.6997126656600789E-001                  3.4468833607861561E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  1.0500962677875143E-003                  0.0000000000000000E+000                  7.4556835012913559E-004                  3.0172871795895970E-008                  2.8349581943083307E-004                  3.6195593526604265E-006                  1.0609571414405875E-006                  9.8504570700491324E-006                  2.1894763657569875E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9034952218707855E+004                  6.0419567393406096E+005                  5.0514958367748940E+010                  1.1386456598753671E-022                  1.1386456598753671E-022                  0.0000000000000000E+000                  4.5583822520934238E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                               "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240801"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                   radius                                     rmid                              temperature                                   energy                                  entropy                                 pressure                                     prad                                     pgas                                    grada                             total_energy                                    gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                              mixing_type                                      tau 
                                       1                  1.0500962677875143E-003                 -6.8454758883086853E-001                  3.1830527501280823E+000                 -5.5469544635038055E+000                  5.1827681512421195E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.0880217840518764E+018                  2.0675328147755495E-001                  2.0675327944389210E-001                  1.5242378790151031E+003                  1.2958478078468086E+011                  1.0316401269702920E+001                  1.5232393530950695E+005                  1.3612590210265891E-002                  1.5232392169691675E+005                  2.7151134304833802E-001                 -9.5591337364668281E+012                  1.2500011656690163E-001                  1.2500011656690163E-001                  2.7151134304833802E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6666666666666663E-001 
                                       2                  1.0500962677864642E-003                 -6.8454759737446436E-001                  3.1830529670215144E+000                 -5.5469529529818331E+000                  5.1827698863884297E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6100272300648463E+018                  2.0675327741023075E-001                  2.0675327486816092E-001                  1.5242386402434429E+003                  1.2958485469864195E+011                  1.0316401534968325E+001                  1.5232454389389680E+005                  1.3612617403651784E-002                  1.5232453028127941E+005                  2.7151134606869459E-001                 -9.5591338769664883E+012                  1.2500005838274175E-001                  1.2500005838274175E-001                  2.7151134439071872E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6666903427380630E-001 
                                       3                  1.0500962677851514E-003                 -6.8454760805392356E-001                  3.1830532080140470E+000                 -5.5469512746317964E+000                  5.1827718143208354E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6100272300648458E+018                  2.0675327232609259E-001                  2.0675326978403236E-001                  1.5242394860525606E+003                  1.2958493682526358E+011                  1.0316401829705354E+001                  1.5232522009884153E+005                  1.3612647618567467E-002                  1.5232520648619390E+005                  2.7151134942463095E-001                 -9.5591340330764258E+012                  1.2500050945470567E-001                  1.2500050945470567E-001                  2.7151134774666275E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6667199379423558E-001 
                                       4                  1.0500962677838389E-003                 -6.8454761873334258E-001                  3.1830535695025315E+000                 -5.5469487571220686E+000                  5.1827747062036762E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.2200544601296906E+018                  2.0675326724197363E-001                  2.0675326215788342E-001                  1.5242407547660112E+003                  1.2958506001519647E+011                  1.0316402271806512E+001                  1.5232623440635708E+005                  1.3612692941027231E-002                  1.5232622079366414E+005                  2.7151135445850150E-001                 -9.5591342672393008E+012                  1.2500096052395845E-001                  1.2500096052395845E-001                  2.7151135110258778E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6667495332744786E-001 
                                       5                  1.0500962677812136E-003                 -6.8454764009205726E-001                  3.1830542924783405E+000                 -5.5469437221576294E+000                  5.1827804899127381E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.0440108920259383E+019                  2.0675325707379483E-001                  2.0675324690573185E-001                  1.5242432921920119E+003                  1.2958530639505771E+011                  1.0316403155992504E+001                  1.5232826302179086E+005                  1.3612783586254118E-002                  1.5232824940900729E+005                  2.7151136452612462E-001                 -9.5591347355582949E+012                  1.2500186265661870E-001                  1.2500186265661870E-001                  2.7151135781437591E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6668087243222185E-001 
                                       6                  1.0500962677759632E-003                 -6.8454768280900069E-001                  3.1830559794160180E+000                 -5.5469319741933063E+000                  5.1827939849396447E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6100272300648452E+019                  2.0675323673767013E-001                  2.0675321131819593E-001                  1.5242492128484803E+003                  1.2958588128142375E+011                  1.0316405219009440E+001                  1.5233299645965957E+005                  1.3612995093393962E-002                  1.5233298284666447E+005                  2.7151138801660551E-001                 -9.5591358282649082E+012                  1.2500366694859633E-001                  1.2500366694859633E-001                  2.7151137123769059E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6669271079516912E-001 
                                       7                  1.0500962677628370E-003                 -6.8454778959852569E-001                  3.1830583893113449E+000                 -5.5469151920743505E+000                  5.1828132628410852E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6100272300648452E+019                  2.0675318589871605E-001                  2.0675316048021039E-001                  1.5242576709141460E+003                  1.2958670254728024E+011                  1.0316408165973217E+001                  1.5233975852041077E+005                  1.3613297250190384E-002                  1.5233974490711352E+005                  2.7151142157311292E-001                 -9.5591373892119395E+012                  1.2500817760558092E-001                  1.2500817760558092E-001                  2.7151140479485925E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6672230759739026E-001 
                                       8                  1.0500962677497108E-003                 -6.8454789638400337E-001                  3.1830620041228492E+000                 -5.5468900204279619E+000                  5.1828421781172880E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.2200544601296904E+019                  2.0675313506170120E-001                  2.0675308422760688E-001                  1.5242703579901388E+003                  1.2958793444618471E+011                  1.0316412585969649E+001                  1.5234990162151246E+005                  1.3613750494012297E-002                  1.5234988800776197E+005                  2.7151147190437552E-001                 -9.5591397304305625E+012                  1.2501268819882466E-001                  1.2501268819882466E-001                  2.7151143835020047E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6675190567802933E-001 
                                       9                  1.0500962677234583E-003                 -6.8454810994281923E-001                  3.1830692336299542E+000                 -5.5468396826358370E+000                  5.1829000030085357E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.0440108920259381E+020                  2.0675303339348833E-001                  2.0675293173695894E-001                  1.5242957320521243E+003                  1.2959039824361365E+011                  1.0316421424345753E+001                  1.5237018786361752E+005                  1.3614657012393975E-002                  1.5237017424896051E+005                  2.7151157255448044E-001                 -9.5591444121954688E+012                  1.2502170926179337E-001                  1.2502170926179337E-001                  2.7151150545441050E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6681110567481228E-001 
