                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      469                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  1.7013859168228751E+003                  3.2074289166041835E-004                  2.0612279070261486E-001                  3.4362896402297798E+000                  7.1000000000000019E-001                  2.8733433992169385E-005                  2.6997126656600789E-001                  3.4468833607861561E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  2.1955916992314629E-003                  0.0000000000000000E+000                  1.5588701064543401E-003                  6.3086889163622290E-008                  5.9274667190333148E-004                  7.5679484951611313E-006                  2.2183001353725922E-006                  2.0595808632101609E-005                  4.5778623177548929E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9988043545669716E+004                  1.7171214547436475E+006                  6.8453323715619926E+010                  4.4540416138562497E-022                  4.4540416138562497E-022                  0.0000000000000000E+000                  1.7837660381248458E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                               "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240725"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                   radius                                     rmid                              temperature                                   energy                                  entropy                                 pressure                                     prad                                     pgas                                    grada                             total_energy                                    gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                              mixing_type                                      tau 
                                       1                  2.1955916992314629E-003                 -6.8587398624520657E-001                  3.2308032267822213E+000                 -5.5585010708462566E+000                  5.2182162681535820E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  4.3657362067745459E+018                  2.0612279070261486E-001                  2.0612278630921460E-001                  1.7013874570600485E+003                  1.4650479478068066E+011                  1.0332936367076401E+001                  1.6527846401315642E+005                  2.1132100987122513E-002                  1.6527844288105544E+005                  2.6431917818340400E-001                 -2.0173097635137312E+013                  1.2500046063296005E-001                  1.2500046063296005E-001                  2.6431917818340400E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6666666666666663E-001 
                                       2                  2.1955916992292676E-003                 -6.8587400475872484E-001                  3.2308041113923478E+000                 -5.5584949126408914E+000                  5.2182233449364999E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.4571702584681841E+018                  2.0612278191581671E-001                  2.0612277642414445E-001                  1.7013909226028293E+003                  1.4650514743202866E+011                  1.0332937796359948E+001                  1.6528115723029152E+005                  2.1132273162892286E-002                  1.6528113609801835E+005                  2.6431900241824224E-001                 -2.0173098256934352E+013                  1.2500163367230194E-001                  1.2500163367230194E-001                  2.6431910006555431E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6667632304864022E-001 
                                       3                  2.1955916992265228E-003                 -6.8587402790030050E-001                  3.2308050942980726E+000                 -5.5584880703285435E+000                  5.2182312078950588E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.4571702584681830E+018                  2.0612277093247236E-001                  2.0612276544088612E-001                  1.7013947732360743E+003                  1.4650553927002460E+011                  1.0332939384445387E+001                  1.6528414969441178E+005                  2.1132464472035300E-002                  1.6528412856194732E+005                  2.6431880710373135E-001                 -2.0173098947801656E+013                  1.2500456628433160E-001                  1.2500456628433160E-001                  2.6431890476098679E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6668839368378485E-001 
                                       4                  2.1955916992237785E-003                 -6.8587405104151355E-001                  3.2308065686640339E+000                 -5.5584778071297176E+000                  5.2182430020684931E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.0914340516936364E+019                  2.0612275994930074E-001                  2.0612274896638672E-001                  1.7014005492311730E+003                  1.4650612703186780E+011                  1.0332941766557930E+001                  1.6528863839154859E+005                  2.1132751440432529E-002                  1.6528861725879717E+005                  2.6431851409377105E-001                 -2.0173099984059832E+013                  1.2500749892489396E-001                  1.2500749892489396E-001                  2.6431870943374458E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6670046449412967E-001 
                                       5                  2.1955916992182898E-003                 -6.8587409732285654E-001                  3.2308095174271281E+000                 -5.5584572817064171E+000                  5.2182665894645748E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.1828681033872732E+019                  2.0612273798347330E-001                  2.0612271601867777E-001                  1.7014121014023119E+003                  1.4650730257478040E+011                  1.0332946530728234E+001                  1.6529761578965030E+005                  2.1133325394984925E-002                  1.6529759465632492E+005                  2.6431792793501296E-001                 -2.0173102056430840E+013                  1.2501336429548826E-001                  1.2501336429548826E-001                  2.6431831870751837E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6672460664043032E-001 
                                       6                  2.1955916992073116E-003                 -6.8587418988121629E-001                  3.2308163980120228E+000                 -5.5584093940853174E+000                  5.2183216217875499E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.4571702584681824E+019                  2.0612269405387879E-001                  2.0612263914791384E-001                  1.7014390573127102E+003                  1.4651004559878760E+011                  1.0332957646833991E+001                  1.6531856306974421E+005                  2.1134664709695414E-002                  1.6531854193507950E+005                  2.6431655951828242E-001                 -2.0173106891166121E+013                  1.2502509540429815E-001                  1.2502509540429815E-001                  2.6431753695880422E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6677289303555221E-001 
                                       7                  2.1955916991798666E-003                 -6.8587442125185794E-001                  3.2308262279997106E+000                 -5.5583409956067431E+000                  5.2184002274643584E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.4571702584681824E+019                  2.0612258424192106E-001                  2.0612252934454445E-001                  1.7014775687720191E+003                  1.4651396451871909E+011                  1.0332973526346880E+001                  1.6534848781936176E+005                  2.1136578276711060E-002                  1.6534846668278347E+005                  2.6431460283438207E-001                 -2.0173113796439242E+013                  1.2505442499134736E-001                  1.2505442499134736E-001                  2.6431558117633225E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6689362128902130E-001 
                                       8                  2.1955916991524215E-003                 -6.8587465258643210E-001                  3.2308409737188182E+000                 -5.5582384248363468E+000                  5.2185181095608923E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.0914340516936365E+020                  2.0612247444714002E-001                  2.0612236467816852E-001                  1.7015353404851840E+003                  1.4651984338387051E+011                  1.0332997344044740E+001                  1.6539337503942850E+005                  2.1139449095704362E-002                  1.6539335389997941E+005                  2.6431166398900946E-001                 -2.0173124150081004E+013                  1.2508375733835386E-001                  1.2508375733835386E-001                  2.6431362321925789E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6701436706755801E-001 
                                       9                  2.1955916990975322E-003                 -6.8587511514743238E-001                  3.2308704682745142E+000                 -5.5580333805963837E+000                  5.2187537788096403E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.1828681033872730E+020                  2.0612225490908195E-001                  2.0612203547418217E-001                  1.7016509020111957E+003                  1.4653160303872458E+011                  1.0333044973882055E+001                  1.6548314986202886E+005                  2.1145192510650862E-002                  1.6548312871683636E+005                  2.6430577241394493E-001                 -2.0173144842841277E+013                  1.2514243099848676E-001                  1.2514243099848676E-001                  2.6430970013065463E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6725591121014716E-001 
