                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      531                  1.0000000000000000E+000                  2.0000000000000000E-002                  3.1550282903618968E+003                  5.2409739659463833E+002                  2.5132049026236500E+003                  9.2812857099303959E-003                  5.0816112204686414E-001                 -5.5392920677688397E-002                  7.1000000000000008E-001                  2.8733433992169385E-005                  2.6997126656600789E-001                  3.4468833607861553E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  9.3556432344946393E-003                  0.0000000000000000E+000                  6.6425066964911957E-003                  2.6881975733263758E-007                  2.5257548535562199E-003                  3.2247810994431114E-005                  9.4524062287362695E-006                  8.7760869999333277E-005                  1.9506744644982570E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7481967807899578E+004                  4.3703743164998904E+005                  1.0080115543135027E+010                  4.9136124032223194E-022                  4.9136124032223194E-022                  0.0000000000000000E+000                  1.9665589851361542E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  9.9565120775924591E+010                               "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240725"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                   radius                                     rmid                              temperature                                   energy                                  entropy                                 pressure                                     prad                                     pgas                                    grada                             total_energy                                    gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                              mixing_type                                      tau 
                                       1                  9.3556432344946393E-003                 -2.9399856464257540E-001                  3.4002290164388889E+000                 -6.5410187259035046E+000                  4.4339025249211055E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.8602853354198573E+019                  5.0816112204686414E-001                  5.0816109246063612E-001                  2.5132113734851891E+003                  3.6225864630372980E+011                  1.2182596842915776E+001                  2.7158296469569446E+004                  1.0061108582795696E-001                  2.7158195858483617E+004                  8.7247883651566036E-002                 -3.4758336986485469E+013                  1.1885111371290188E-001                  1.2500165214920800E-001                  8.7247883651566036E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6666666666666663E-001 
                                       2                  9.3556432344852839E-003                 -2.9399861521368664E-001                  3.4002315323410555E+000                 -6.5410012141392819E+000                  4.4339236931808959E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.3253566692748222E+019                  5.0816106287440810E-001                  5.0816102589310619E-001                  2.5132259327589500E+003                  3.6226534649653693E+011                  1.2182610696929911E+001                  2.7159620243897629E+004                  1.0061341724677235E-001                  2.7159519630480383E+004                  8.7247311019719317E-002                 -3.4758334886943215E+013                  1.1885229058906227E-001                  1.2500447388563263E-001                  8.7247629148523048E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6669555202166608E-001 
                                       3                  9.3556432344735884E-003                 -2.9399867842505129E-001                  3.4002343277081413E+000                 -6.5409817577566125E+000                  4.4339472122731989E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.3253566692748222E+019                  5.0816098891180150E-001                  5.0816095193214605E-001                  2.5132421093671119E+003                  3.6227279120946716E+011                  1.2182626091443391E+001                  2.7161091105118645E+004                  1.0061600770156531E-001                  2.7160990489110944E+004                  8.7246674799338134E-002                 -3.4758332553860750E+013                  1.1885522835572157E-001                  1.2501152824076436E-001                  8.7246992909528726E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6673165963549075E-001 
                                       4                  9.3556432344618946E-003                 -2.9399874163361067E-001                  3.4002385206309871E+000                 -6.5409525754769584E+000                  4.4339824885442312E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  4.6507133385496437E+019                  5.0816091495248805E-001                  5.0816084099811920E-001                  2.5132663737351058E+003                  3.6228395850397559E+011                  1.2182649186136851E+001                  2.7163297398234623E+004                  1.0061989339038772E-001                  2.7163196778341233E+004                  8.7245720526860387E-002                 -3.4758329053503469E+013                  1.1885816468964000E-001                  1.2501858265517007E-001                  8.7246356708512218E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6676776827162620E-001 
                                       5                  9.3556432344385054E-003                 -2.9399886804232084E-001                  3.4002469059788196E+000                 -6.5408942191013564E+000                  4.4340530325734626E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  9.3014266770992890E+019                  5.0816076704373225E-001                  5.0816061915476274E-001                  2.5133149002927157E+003                  3.6230629375241522E+011                  1.2182695385245758E+001                  2.7167709989603653E+004                  1.0062766475679946E-001                  2.7167609361938896E+004                  8.7243812210699587E-002                 -3.4758322050434965E+013                  1.1886403306852225E-001                  1.2503269167908293E-001                  8.7245084421473468E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6683998861086580E-001 
                                       6                  9.3556432343917268E-003                 -2.9399912082610374E-001                  3.4002664694020734E+000                 -6.5407580970195882E+000                  4.4342175911433674E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.3253566692748218E+020                  5.0816047126570840E-001                  5.0816010165855974E-001                  2.5134281187485690E+003                  3.6235841351775433E+011                  1.2182803237620639E+001                  2.7178006060103307E+004                  1.0064579806540175E-001                  2.7177905414305242E+004                  8.7239360559443091E-002                 -3.4758305696270648E+013                  1.1887575269654703E-001                  1.2506091054983134E-001                  8.7242540310340580E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6698444155743852E-001 
                                       7                  9.3556432342747822E-003                 -2.9399975258944089E-001                  3.4002944093215128E+000                 -6.5405637367782488E+000                  4.4344525680710172E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.3253566692748218E+020                  5.0815973205087839E-001                  5.0815936260802841E-001                  2.5135898229402119E+003                  3.6243287239928326E+011                  1.2182957401753510E+001                  2.7192714817831871E+004                  1.0067170120216538E-001                  2.7192614146130669E+004                  8.7233004748451706E-002                 -3.4758282315307363E+013                  1.1890495118030465E-001                  1.2513146103626122E-001                  8.7236182653947392E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6734564549114528E-001 
                                       8                  9.3556432341578358E-003                 -2.9400038407286377E-001                  3.4003363063428402E+000                 -6.5402724251072781E+000                  4.4348047973034301E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  4.6507133385496435E+020                  5.0815899316464552E-001                  5.0815825477171861E-001                  2.5138323243091431E+003                  3.6254458281846802E+011                  1.2183188937539519E+001                  2.7214778082747649E+004                  1.0071055648120758E-001                  2.7214677372191167E+004                  8.7223476890596452E-002                 -3.4758247171046453E+013                  1.1893400647910567E-001                  1.2520201697622307E-001                  8.7229828795833297E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6770695166595229E-001 
                                       9                  9.3556432339239447E-003                 -2.9400164620109037E-001                  3.4004200500822845E+000                 -6.5396906154985839E+000                  4.4355084080838614E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  9.3014266770992870E+020                  5.0815751637665107E-001                  5.0815604155716876E-001                  2.5143171060091431E+003                  3.6276806693472821E+011                  1.2183652963882359E+001                  2.7258905125536159E+004                  1.0078826533867369E-001                  2.7258804337270820E+004                  8.7204444370444847E-002                 -3.4758176650581102E+013                  1.1899168971913063E-001                  1.2534314813685099E-001                  8.7217132717212598E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6842987077436689E-001 
