                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     200                                      488                  1.0000000000000000E+000                  2.0000000000000000E-002                  6.6261565355346441E-002                  4.0060532252312450E-003                  2.4392383665741695E+003                  8.6452309606741100E-003                  5.2136113293245379E-001                  1.5454913832737685E-001                  7.0999999999999996E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4416073257059880E-003                  1.0081585205319677E-003                  9.3604492797742141E-003                  2.0994604783340920E-003                  6.5842957676146901E-003                  0.0000000000000000E+000                  4.6748499950064314E-003                  1.8918942782367686E-007                  1.7775706678281428E-003                  2.2660560548437636E-005                  6.6380138798233244E-006                  6.1631966575789303E-005                  1.3823468741769462E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5842941178358774E-003                  5.1664949894032319E-001                  6.5842879238234946E-003                  5.1223345114788510E-001                  4.6450124618717804E+004                  2.2577869037367150E+005                  7.6161016374989719E+009                  2.5462060235628313E-022                  2.5462060235628313E-022                  0.0000000000000000E+000                  1.0189748789219606E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.0910924176586415E+006                                    12115                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                               "20240801" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  6.5842957676146901E-003                 -2.8286134827726733E-001                  3.3872545802589795E+000                 -6.6420798886164585E+000                  4.3154204776263301E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       2                  6.5842957676113985E-003                 -2.8286136905537052E-001                  3.3872552541809382E+000                 -6.6420753217310944E+000                  4.3154259978892018E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       3                  6.5842957676081060E-003                 -2.8286138983326081E-001                  3.3872564335391582E+000                 -6.6420673298485147E+000                  4.3154356581822357E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       4                  6.5842957675998747E-003                 -2.8286144177703904E-001                  3.3872581183214407E+000                 -6.6420559132330537E+000                  4.3154494582347196E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       5                  6.5842957675916452E-003                 -2.8286149371947034E-001                  3.3872606454681748E+000                 -6.6420387891190416E+000                  4.3154701575011840E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       6                  6.5842957675751844E-003                 -2.8286159760029511E-001                  3.3872656996597303E+000                 -6.6420045437901267E+000                  4.3155115531142547E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       7                  6.5842957675422628E-003                 -2.8286180534578403E-001                  3.3872732806630750E+000                 -6.6419531829750769E+000                  4.3155736392553958E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       8                  6.5842957675011108E-003                 -2.8286206499735589E-001                  3.3872817036030081E+000                 -6.6418961255094144E+000                  4.3156426136133730E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       9                  6.5842957674599589E-003                 -2.8286232461528132E-001                  3.3872943373426554E+000                 -6.6418105595169115E+000                  4.3157460548623909E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      10                  6.5842957673776549E-003                 -2.8286284375024195E-001                  3.3873196022570822E+000                 -6.6416394998815953E+000                  4.3159528644647303E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
