                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     300                                      492                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.2019440055198740E+000                  3.5920031556687532E-001                  2.6339574401373243E+003                  1.1751178818897290E-002                  5.2129318507586087E-001                 -2.8500164381129145E-001                  7.1000000000000019E-001                  2.8733433992169385E-005                  2.6997126656600784E-001                  3.4416073257059884E-003                  1.0081585205319677E-003                  9.3604492797742141E-003                  2.0994604783340916E-003                  1.3359504237261722E-002                  0.0000000000000000E+000                  9.4852480084558263E-003                  3.8386443316946698E-007                  3.6066822796274960E-003                  4.5978167650760163E-005                  1.3468498026878332E-005                  1.2505096181581702E-004                  2.8047751156267826E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3359502998498127E-002                  5.1864580018542761E-001                  1.3359498580085793E-002                  5.1625377204768996E-001                  3.2603293347806586E+004                  6.8390651462188119E+005                  1.1368650280240868E+010                  3.2789998495164150E-021                  3.2789998495164150E-021                  0.0000000000000000E+000                  1.3126399064527994E-022                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.9489279182565913E+007                                    12115                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                               "20240801" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.3359504237261722E-002                 -2.8291795261622715E-001                  3.4206104642451116E+000                 -6.5245775290977468E+000                  4.4872606584002570E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       2                  1.3359504237248363E-002                 -2.8291801697154634E-001                  3.4206143137839295E+000                 -6.5245492041253632E+000                  4.4872950994299448E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       3                  1.3359504237231663E-002                 -2.8291809741048685E-001                  3.4206185907681319E+000                 -6.5245177346776293E+000                  4.4873333640659627E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       4                  1.3359504237214962E-002                 -2.8291817784364603E-001                  3.4206250058036956E+000                 -6.5244705361647117E+000                  4.4873907547418606E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       5                  1.3359504237181564E-002                 -2.8291833869261584E-001                  3.4206378341431183E+000                 -6.5243761591912666E+000                  4.4875055135166537E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       6                  1.3359504237114768E-002                 -2.8291866032118690E-001                  3.4206677587034231E+000                 -6.5241560517439243E+000                  4.4877731669156873E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       7                  1.3359504236947773E-002                 -2.8291946398832779E-001                  3.4207104803304009E+000                 -6.5238418517399914E+000                  4.4881552458241325E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       8                  1.3359504236780780E-002                 -2.8292026707870527E-001                  3.4207745185731717E+000                 -6.5233711145548359E+000                  4.4887277388920772E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                       9                  1.3359504236446792E-002                 -2.8292187153278614E-001                  3.4209024210932593E+000                 -6.5224316266197713E+000                  4.4898704828494251E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      10                  1.3359504235778816E-002                 -2.8292507355993152E-001                  3.4211165456697885E+000                 -6.5208603728786265E+000                  4.4917820466341087E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      11                  1.3359504234764870E-002                 -2.8292991663219014E-001                  3.4213736680578788E+000                 -6.5189752871643263E+000                  4.4940757898084378E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      12                  1.3359504233750923E-002                 -2.8293473888928933E-001                  3.4217576927331672E+000                 -6.5161676486697315E+000                  4.4974939998406400E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      13                  1.3359504231723027E-002                 -2.8294432173125278E-001                  3.4225375662869801E+000                 -6.5104888180850828E+000                  4.5044134784474261E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      14                  1.3359504227520103E-002                 -2.8296392667703796E-001                  3.4235711990978697E+000                 -6.5029685137972351E+000                  4.5135786895743575E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      15                  1.3359504223317175E-002                 -2.8298319765058721E-001                  3.4251449501681850E+000                 -6.4916270923279153E+000                  4.5274343245773085E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      16                  1.3359504214473137E-002                 -2.8302271148445207E-001                  3.4272484214748538E+000                 -6.4764291001001775E+000                  4.5460080961865108E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      17                  1.3359504205168101E-002                 -2.8306286634973910E-001                  3.4293665738305759E+000                 -6.4611301069332807E+000                  4.5647354458245157E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      18                  1.3359504195378069E-002                 -2.8310366319406099E-001                  3.4314936613911757E+000                 -6.4457251849120034E+000                  4.5836111381732172E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
                                      19                  1.3359504185077789E-002                 -2.8314510225892875E-001                  3.4336250636756351E+000                 -6.4302073619060618E+000                  4.6026300283206805E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002 
