                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      478                  1.0000000000000000E+000                  2.0000000000000000E-002                  8.5782580539517062E-001                  1.4270508661551351E-001                  1.0899444281403471E+003                  3.0602585894553321E-005                  1.5513990189714186E-001                  6.5862007298537035E+000                  7.1000000000000008E-001                  2.8733433992169385E-005                  2.6997126656600789E-001                  3.4468833607861553E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  1.5273589769965138E-003                  0.0000000000000000E+000                  1.0844248736675255E-003                  4.3886268347876689E-008                  4.1234303752071106E-004                  5.2646282437566448E-006                  1.5431560552082067E-006                  1.4327433107783124E-005                  3.1845807710625210E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5648465769228067E+004                  1.1571282959265321E+007                  4.9909474390801550E+011                  5.1304998418630003E-022                  5.1304998418630003E-022                  0.0000000000000000E+000                  2.0555498178380872E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.7070923636338636E+007                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20240902"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                   radius                                     rmid                          acoustic_radius                              temperature                                   energy                                  entropy                                 pressure                                     prad                                     pgas                                    grada                               log_csound                             total_energy                                    gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                              mixing_type                                      tau                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term              log_brunt_N2_structure_term            log_brunt_N2_composition_term                                  brunt_A                           brunt_A_div_x2                   brunt_N2_dimensionless                    brunt_N_dimensionless                          brunt_frequency                                  brunt_N                              log_brunt_N                             log_brunt_N2               log_brunt_N2_dimensionless                                  brunt_B                               brunt_nonB                              log_brunt_B                           log_brunt_nonB                            sign_brunt_N2                                 brunt_nu                             log_brunt_nu                                   lamb_S                                  lamb_S2                                 lamb_Sl1                                 lamb_Sl2                                 lamb_Sl3                                lamb_Sl10                             log_lamb_Sl1                             log_lamb_Sl2                             log_lamb_Sl3                            log_lamb_Sl10                   brunt_N_div_r_integral                             k_r_integral                      brunt_N2_sub_omega2                           sl2_sub_omega2 
                                       1                  1.5273589769965138E-003                 -8.0927648751825743E-001                  3.0374048332714687E+000                 -5.2733767103223155E+000                  5.3120319337892417E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  3.0370156659591444E+018                  1.5513990189714186E-001                  1.5513989909899215E-001                  6.2391763505285717E+003                  1.0899456269849802E+003                  9.0379812413819534E+010                  9.8940269908554583E+000                  2.0513130068735228E+005                  3.5591730428120726E-003                  2.0513129712817923E+005                  2.8638998807234745E-001                  5.3662987813795819E+000                 -1.8690124397437023E+013                  1.2500055104122287E-001                  1.2500055104122287E-001                  2.8638998807234745E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6666666666666663E-001                  1.2693215169306469E-005                  1.2693215169306469E-005                  0.0000000000000000E+000                 -4.8964283579345116E+000                 -9.8999999999999986E+001                  7.8732752337635958E+001                  7.8732752337635958E+001                  2.6244250779211988E+001                  5.1229142857568863E+000                  4.8991382506806289E+001                  3.5627538743655124E-003                 -2.4482141789672558E+000                 -4.8964283579345116E+000                  1.4190341790436363E+000                  0.0000000000000000E+000                  1.6138943703112457E-001                 -9.8999999999999986E+001                 -7.9212489333895586E-001                  1.0000000000000000E+000                  5.6702989012507282E+002                  2.7536059526746288E+000                  3.0455677384618895E-005                  9.2754828495598683E-010                  4.8471716009741446E+000                  8.3955474858921928E+000                  1.1873097118096080E+001                  3.5947586693837508E+001                  6.8548839501406522E-001                  9.2404902237389641E-001                  1.0745640202058868E+000                  1.5556697397611872E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.5273589769949864E-003                 -8.0927650318438826E-001                  3.0374059080582301E+000                 -5.2733691867932562E+000                  5.3120405320086714E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  3.7962695824489318E+018                  1.5513989630084246E-001                  1.5513989280321594E-001                  6.2391746754925052E+003                  1.0899483243726486E+003                  9.0380048777318085E+010                  9.8940222819604546E+000                  2.0513536194409983E+005                  3.5592082757810450E-003                  2.0513535838489156E+005                  2.8638981857275225E-001                  5.3662992760805750E+000                 -1.8690124923189328E+013                  1.2500096518014370E-001                  1.2500096518014370E-001                  2.8638991273919401E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6667839911117222E-001                  1.2693164502922754E-005                  1.2693164502922754E-005                  0.0000000000000000E+000                 -4.8964300914728227E+000                 -9.8999999999999986E+001                  7.8732429546904015E+001                  7.8732435227070965E+001                  2.6244146022358617E+001                  5.1229040614048804E+000                  4.8991284729425672E+001                  3.5627467637937382E-003                 -2.4482150457364114E+000                 -4.8964300914728227E+000                  1.4190324455053256E+000                  0.0000000000000000E+000                  1.6138894755905031E-001                 -9.8999999999999986E+001                 -7.9212621049667797E-001                  1.0000000000000000E+000                  5.6702875844242669E+002                  2.7536050859054733E+000                  3.0455693901817935E-005                  9.2754929104123015E-010                  4.8471742297680178E+000                  8.3955520390967440E+000                  1.1873103557299711E+001                  3.5947606189494657E+001                  6.8548863054737363E-001                  9.2404925790720482E-001                  1.0745642557391955E+000                  1.5556699752944956E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.5273589769930775E-003                 -8.0927652276670980E-001                  3.0374071022497455E+000                 -5.2733608274984158E+000                  5.3120500853878845E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  3.7962695824489313E+018                  1.5513988930559061E-001                  1.5513988580803093E-001                  6.2391725817364386E+003                  1.0899513214377391E+003                  9.0380311400735107E+010                  9.8940170499844946E+000                  2.0513987445240730E+005                  3.5592474234089921E-003                  2.0513987089315988E+005                  2.8638963027096287E-001                  5.3662998257339494E+000                 -1.8690125507346637E+013                  1.2500200067520320E-001                  1.2500200067520320E-001                  2.8638972442185756E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6669306463217837E-001                  1.2693035537788233E-005                  1.2693035537788233E-005                  0.0000000000000000E+000                 -4.8964345040155575E+000                 -9.8999999999999986E+001                  7.8731618959477629E+001                  7.8731631739598328E+001                  2.6243879376494114E+001                  5.1228780364648649E+000                  4.8991035848081992E+001                  3.5627286646316798E-003                 -2.4482172520077787E+000                 -4.8964345040155575E+000                  1.4190280329625906E+000                  0.0000000000000000E+000                  1.6138772374665436E-001                 -9.8999999999999986E+001                 -7.9212950376423852E-001                  1.0000000000000000E+000                  5.6702587787131927E+002                  2.7536028796341059E+000                  3.0455733821043138E-005                  9.2755172257823075E-010                  4.8471805831100330E+000                  8.3955630434079129E+000                  1.1873119119745809E+001                  3.5947653307140101E+001                  6.8548919979028511E-001                  9.2404982715011619E-001                  1.0745648249821067E+000                  1.5556705445374071E+000                  9.9998820293166368E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.5273589769911680E-003                 -8.0927654234865820E-001                  3.0374088935115449E+000                 -5.2733482889220360E+000                  5.3120644150652740E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  7.5925391648978616E+018                  1.5513988231047243E-001                  1.5513987531555520E-001                  6.2391704880230336E+003                  1.0899558169868956E+003                  9.0380705331890991E+010                  9.8940092022978448E+000                  2.0514664321609147E+005                  3.5593061448231738E-003                  2.0514663965678532E+005                  2.8638934787895992E-001                  5.3663006501885286E+000                 -1.8690126383550258E+013                  1.2500303614524114E-001                  1.2500303614524114E-001                  2.8638953614029522E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6670773011471263E-001                  1.2692906578461698E-005                  1.2692906578461698E-005                  0.0000000000000000E+000                 -4.8964389164044029E+000                 -9.8999999999999986E+001                  7.8730808408497623E+001                  7.8730828288291164E+001                  2.6243612742638092E+001                  5.1228520125646897E+000                  4.8990786976682486E+001                  3.5627105661927825E-003                 -2.4482194582022014E+000                 -4.8964389164044029E+000                  1.4190236205737456E+000                  0.0000000000000000E+000                  1.6138649999505408E-001                 -9.8999999999999986E+001                 -7.9213279689316962E-001                  1.0000000000000000E+000                  5.6702299741530658E+002                  2.7536006734396832E+000                  3.0455773739198914E-005                  9.2755415405327811E-010                  4.8471869362818447E+000                  8.3955740474242777E+000                  1.1873134681774994E+001                  3.5947700423523273E+001                  6.8548976901720060E-001                  9.2405039637703157E-001                  1.0745653942090223E+000                  1.5556711137643224E+000                  9.9997509537232310E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.5273589769873497E-003                 -8.0927658151143156E-001                  3.0374124759357191E+000                 -5.2733232130775969E+000                  5.3120930730120355E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.5185078329795725E+019                  1.5513986832063828E-001                  1.5513985433160846E-001                  6.2391663007245552E+003                  1.0899648078913044E+003                  9.0381493178208008E+010                  9.8939935078955159E+000                  2.0516018074834539E+005                  3.5594235872984607E-003                  2.0516017718892181E+005                  2.8638878331428036E-001                  5.3663022990022515E+000                 -1.8690128135852480E+013                  1.2500510700695497E-001                  1.2500510700695497E-001                  2.8638915969073342E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6673706096436736E-001                  1.2692648678019834E-005                  1.2692648678019834E-005                  0.0000000000000000E+000                 -4.8964477406934641E+000                 -9.8999999999999986E+001                  7.8729187420761349E+001                  7.8729221499056749E+001                  2.6243079512579193E+001                  5.1227999680427887E+000                  4.8990289265235916E+001                  3.5626743715950009E-003                 -2.4482238703467321E+000                 -4.8964477406934641E+000                  1.4190147962846842E+000                  0.0000000000000000E+000                  1.6138405268377845E-001                 -9.8999999999999986E+001                 -7.9213938270946360E-001                  1.0000000000000000E+000                  5.6701723686615640E+002                  2.7535962612951526E+000                  3.0455853572190867E-005                  9.2755901681073083E-010                  4.8471996420971344E+000                  8.3955960545419135E+000                  1.1873165804539221E+001                  3.5947794652371407E+001                  6.8549090742145624E-001                  9.2405153478128743E-001                  1.0745665326132778E+000                  1.5556722521685782E+000                  9.9995543469780956E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.5273589769797130E-003                 -8.0927665983249131E-001                  3.0374208344500202E+000                 -5.2732647096020226E+000                  5.3121599342494816E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  3.7962695824489308E+019                  1.5513984034257658E-001                  1.5513980537469640E-001                  6.2391579266402678E+003                  1.0899857857634302E+003                  9.0383331412162933E+010                  9.8939568927975863E+000                  2.0519176834638536E+005                  3.5596976192231902E-003                  2.0519176478668774E+005                  2.8638746712944013E-001                  5.3663061457586734E+000                 -1.8690132223953875E+013                  1.2500924840877919E-001                  1.2500924840877919E-001                  2.8638840726146886E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6679572220204475E-001                  1.2692132951943188E-005                  1.2692132951943188E-005                  0.0000000000000000E+000                 -4.8964653872497790E+000                 -9.8999999999999986E+001                  7.8725945914351200E+001                  7.8726008386277528E+001                  2.6242013207131098E+001                  5.1226958925092454E+000                  4.8989293971543894E+001                  3.5626019917952088E-003                 -2.4482326936248895E+000                 -4.8964653872497790E+000                  1.4189971497283689E+000                  0.0000000000000000E+000                  1.6137915885268966E-001                 -9.8999999999999986E+001                 -7.9215255251173000E-001                  1.0000000000000000E+000                  5.6700571726323949E+002                  2.7535874380169951E+000                  3.0456013224618660E-005                  9.2756874153814670E-010                  4.8472250515701951E+000                  8.3956400650402472E+000                  1.1873228044782852E+001                  3.5947983094067077E+001                  6.8549318402770920E-001                  9.2405381138754028E-001                  1.0745688092195309E+000                  1.5556745287748310E+000                  9.9991611562733329E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.5273589769606211E-003                 -8.0927685560894824E-001                  3.0374327736184066E+000                 -5.2731811493189991E+000                  5.3122554326225577E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  3.7962695824489308E+019                  1.5513977040680099E-001                  1.5513973544561618E-001                  6.2391369944220705E+003                  1.0900157509213027E+003                  9.0385957190104034E+010                  9.8939045966201711E+000                  2.0523689356781004E+005                  3.5600890786393947E-003                  2.0523689000772097E+005                  2.8638558966294436E-001                  5.3663116397724764E+000                 -1.8690138063239668E+013                  1.2501960031973960E-001                  1.2501960031973960E-001                  2.8638652839619227E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6694237260357536E-001                  1.2690844005731714E-005                  1.2690844005731714E-005                  0.0000000000000000E+000                 -4.8965094941509149E+000                 -9.8999999999999986E+001                  7.8717844466495734E+001                  7.8717977902822994E+001                  2.6239348206407197E+001                  5.1224357688903428E+000                  4.8986806360976566E+001                  3.5624210876497621E-003                 -2.4482547470754574E+000                 -4.8965094941509149E+000                  1.4189530428272337E+000                  0.0000000000000000E+000                  1.6136692807645267E-001                 -9.8999999999999986E+001                 -7.9218546853362326E-001                  1.0000000000000000E+000                  5.6697692547426584E+002                  2.7535653845664272E+000                  3.0456412286142222E-005                  9.2759304934347485E-010                  4.8472885641842680E+000                  8.3957500721147440E+000                  1.1873383618279561E+001                  3.5948454116219473E+001                  6.8549887449943725E-001                  9.2405950185926833E-001                  1.0745744996912590E+000                  1.5556802192465591E+000                  9.9982438352662928E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.5273589769415289E-003                 -8.0927705134800476E-001                  3.0374506798252852E+000                 -5.2730558454453043E+000                  5.3123986410779116E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  7.5925391648978616E+019                  1.5513970048441719E-001                  1.5513963058214064E-001                  6.2391160664768722E+003                  1.0900606938131102E+003                  9.0389895460125153E+010                  9.8938261800419998E+000                  2.0530458152197860E+005                  3.5606762649952103E-003                  2.0530457796130233E+005                  2.8638277953192703E-001                  5.3663198782465527E+000                 -1.8690146818936227E+013                  1.2502994981430415E-001                  1.2502994981430415E-001                  2.8638465295260529E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6708901915992713E-001                  1.2689555620245718E-005                  1.2689555620245718E-005                  0.0000000000000000E+000                 -4.8965535863414127E+000                 -9.8999999999999986E+001                  7.8709746538765941E+001                  7.8709950911402331E+001                  2.6236684365028655E+001                  5.1221757452306003E+000                  4.8984319706337295E+001                  3.5622402530213651E-003                 -2.4482767931707063E+000                 -4.8965535863414127E+000                  1.4189089506367356E+000                  0.0000000000000000E+000                  1.6135470313830114E-001                 -9.8999999999999986E+001                 -7.9221837133696726E-001                  1.0000000000000000E+000                  5.6694814474927421E+002                  2.7535433384711783E+000                  3.0456811243558184E-005                  9.2761735112573215E-010                  4.8473520602291016E+000                  8.3958600504904748E+000                  1.1873539151190089E+001                  3.5948925015491106E+001                  6.8550456341209787E-001                  9.2406519077192895E-001                  1.0745801886039195E+000                  1.5556859081592196E+000                  9.9969336181137292E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.5273589769033450E-003                 -8.0927744271398117E-001                  3.0374864823067194E+000                 -5.2728053682972735E+000                  5.3126849174291708E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.5185078329795723E+020                  1.5513956067980184E-001                  1.5513942095554353E-001                  6.2390742233978990E+003                  1.0901505602242132E+003                  9.0397770402076874E+010                  9.8936694437127226E+000                  2.0543995791828635E+005                  3.5618506024286812E-003                  2.0543995435643574E+005                  2.8637718120627875E-001                  5.3663363456605095E+000                 -1.8690164319841719E+013                  1.2505064098503671E-001                  1.2505064098503671E-001                  2.8638091342337763E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6738230073915150E-001                  1.2686980668490853E-005                  1.2686980668490853E-005                  0.0000000000000000E+000                 -4.8966417218796447E+000                 -9.8999999999999986E+001                  7.8693562093588938E+001                  7.8693908254649926E+001                  2.6231360443650367E+001                  5.1216560255107302E+000                  4.8979349529954824E+001                  3.5618788115952026E-003                 -2.4483208609398224E+000                 -4.8966417218796447E+000                  1.4188208150985031E+000                  0.0000000000000000E+000                  1.6133027243834092E-001                 -9.8999999999999986E+001                 -7.9228413280096521E-001                  1.0000000000000000E+000                  5.6689061955966224E+002                  2.7534992707020618E+000                  3.0457608826687670E-005                  9.2766593543952257E-010                  4.8474789995266860E+000                  8.3960799158033677E+000                  1.1873850087697477E+001                  3.5949866422517800E+001                  6.8551593628412433E-001                  9.2407656364395552E-001                  1.0745915614759460E+000                  1.5556972810312462E+000                  9.9949689560384303E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
