                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                      501                  1.0000000000000000E+000                  2.0000000000000000E-002                  5.2953699320058916E+006                  3.8711464199182118E+005                  9.7175628816439246E+002                  1.5608171926942091E-005                  1.3938449366746411E-001                  7.8223801236287835E+000                  7.1000000000000019E-001                  2.8733433992169385E-005                  2.6997126656600789E-001                  3.4468833607861553E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  3.2456431084759547E-003                  0.0000000000000000E+000                  2.3044066070179287E-003                  9.3258472019533339E-008                  8.7623038081648835E-004                  1.1187353225656029E-005                  3.2792119543098707E-006                  3.0445844905347780E-005                  6.7672451523540654E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1417295212840108E+003                  1.1402916187083907E+008                  2.0794511514019644E+012                  4.3668262707542808E-021                  4.3668262707542815E-021                  0.0000000000000000E+000                  1.7535099124430019E-022                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6710916616626912E+014                               "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240725"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                   radius                                     rmid                              temperature                                   energy                                  entropy                                 pressure                                     prad                                     pgas                                    grada                             total_energy                                    gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                              mixing_type                                      tau 
                                       1                  3.2456431084759547E-003                 -8.5578553821241832E-001                  2.9875603458466604E+000                 -5.1787431104659980E+000                  5.3568155568735456E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  6.4536687936566917E+018                  1.3938449366746411E-001                  1.3938448774346404E-001                  9.7176297006715902E+002                  8.0117594935170578E+010                  9.6813903805396908E+000                  2.2741314111552958E+005                  2.2489052262331692E-003                  2.2741313886662436E+005                  2.9141144177626421E-001                 -4.4339616080040227E+013                  1.2500343868281782E-001                  1.2500343868281782E-001                  2.9141144177626421E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6666666666666663E-001 
                                       2                  3.2456431084727090E-003                 -8.5578557512844133E-001                  2.9875670646774291E+000                 -5.1786960838509835E+000                  5.3568693043275042E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.0670859920708669E+018                  1.3938448181946425E-001                  1.3938447441526508E-001                  9.7177800401697959E+002                  8.0118888266618851E+010                  9.6813602479399812E+000                  2.2744128707227617E+005                  2.2490443989078728E-003                  2.2744128482323178E+005                  2.9140977566964249E-001                 -4.4339619034155281E+013                  1.2500667217650632E-001                  1.2500667217650632E-001                  2.9141070128443236E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6674001334638133E-001 
                                       3                  3.2456431084686523E-003                 -8.5578562126848501E-001                  2.9875745295107476E+000                 -5.1786438392997391E+000                  5.3569290159458429E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.0670859920708649E+018                  1.3938446701106580E-001                  1.3938445960775581E-001                  9.7179470748310428E+002                  8.0120325225737366E+010                  9.6813267736880828E+000                  2.2747256037083783E+005                  2.2491990342479013E-003                  2.2747255812163881E+005                  2.9140792509393409E-001                 -4.4339622316071883E+013                  1.2501475486986263E-001                  1.2501475486986263E-001                  2.9140885038178832E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6683169637627182E-001 
                                       4                  3.2456431084645953E-003                 -8.5578566740299244E-001                  2.9875857259017726E+000                 -5.1785654869714355E+000                  5.3570185680208233E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.6134171984141728E+019                  1.3938445220444573E-001                  1.3938443740049281E-001                  9.7181976129854479E+002                  8.0122480552364792E+010                  9.6812765756353318E+000                  2.2751947033861696E+005                  2.2494309893975766E-003                  2.2751946808918598E+005                  2.9140515050234861E-001                 -4.4339627237786352E+013                  1.2502283603146080E-001                  1.2502283603146080E-001                  2.9140700023007227E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6692337905073940E-001 
                                       5                  3.2456431084564811E-003                 -8.5578575965540737E-001                  2.9876081153447704E+000                 -5.1784088342199510E+000                  5.3571976169446529E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  3.2268343968283460E+019                  1.3938442259653797E-001                  1.3938439299929459E-001                  9.7186986339500436E+002                  8.0126790754669678E+010                  9.6811762266313899E+000                  2.2761329035388652E+005                  2.2498949022697026E-003                  2.2761328810399162E+005                  2.9139960593279646E-001                 -4.4339637077427328E+013                  1.2503899358927317E-001                  1.2503899358927317E-001                  2.9140330231249789E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6710674333241171E-001 
                                       6                  3.2456431084402527E-003                 -8.5578594409387598E-001                  2.9876603413523175E+000                 -5.1780435813390122E+000                  5.3576151116312429E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.0670859920708633E+019                  1.3938436340203963E-001                  1.3938428947105022E-001                  9.7198674246424855E+002                  8.0136845802375732E+010                  9.6809423273328683E+000                  2.2783220409472770E+005                  2.2509774054852638E-003                  2.2783220184375028E+005                  2.9138669249205124E-001                 -4.4339660014971055E+013                  1.2507128922163796E-001                  1.2507128922163796E-001                  2.9139591637829781E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6747346762064574E-001 
                                       7                  3.2456431083996823E-003                 -8.5578640480343848E-001                  2.9877348978688736E+000                 -5.1775224325071800E+000                  5.3582108397872359E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.0670859920708633E+019                  1.3938421553998359E-001                  1.3938414169750052E-001                  9.7215362039942261E+002                  8.0151202544143417E+010                  9.6806087425542664E+000                  2.2814493933723870E+005                  2.2525236620125548E-003                  2.2814493708471503E+005                  2.9136830449268869E-001                 -4.4339692751059102E+013                  1.2515192930776955E-001                  1.2515192930776955E-001                  2.9137749849236994E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6839025331029844E-001 
                                       8                  3.2456431083591119E-003                 -8.5578686496195178E-001                  2.9878466469575509E+000                 -5.1767421497631103E+000                  5.3591029064026774E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.6134171984141727E+020                  1.3938406785494015E-001                  1.3938392043468681E-001                  9.7240379916909808E+002                  8.0172726471409164E+010                  9.6801096901025954E+000                  2.2861404418915915E+005                  2.2548432590707213E-003                  2.2861404193431590E+005                  2.9134085277937821E-001                 -4.4339741739956547E+013                  1.2523242080426833E-001                  1.2523242080426833E-001                  2.9135915392158518E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6930700316232150E-001 
                                       9                  3.2456431082779711E-003                 -8.5578778363133479E-001                  2.9880698125109797E+000                 -5.1751867172236192E+000                  5.3608815763269408E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  3.2268343968283453E+020                  1.3938377301412241E-001                  1.3938347922615227E-001                  9.7290360472951568E+002                  8.0215729349437088E+010                  9.6791162460488120E+000                  2.2955226183144501E+005                  2.2594826995342948E-003                  2.2955225957196232E+005                  2.9128642948548478E-001                 -4.4339839343802125E+013                  1.2539292876045594E-001                  1.2539292876045594E-001                  2.9132271168141377E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.7114039435804818E-001 
