                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      76                                      499                  1.0000000000000000E+000                  2.0000000000000000E-002                  5.0000000000000000E+001                  6.5926815343223319E+000                  2.7294847140348620E+003                  1.3347150393339922E-002                  5.1663771273144599E-001                 -4.7140245673564468E-001                  7.0569999999997213E-001                  3.4610000083755067E-005                  2.7690000000000003E-001                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  1.9093612704684133E-002                  0.0000000000000000E+000                  1.3474362485695557E-002                  6.6082993580152372E-007                  5.2870213579270381E-003                  5.7052302862336862E-005                  1.6723043403871018E-005                  1.5526510421215206E-004                  3.4511015446474790E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6896276408332371E+004                  1.2450376002699032E+006                  1.4305385151134306E+010                  5.3771060265172708E-008                  5.3771060265172708E-008                  0.0000000000000000E+000                  2.3149004017582178E-020                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.5778800000000000E+009                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20241009"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                        q                                       xq                                   radius                                     rmid                          acoustic_radius                              temperature                                   energy                                  entropy                                 pressure                                     prad                                     pgas                                    grada                               log_csound                                       h1                                       h2                                      he3                                      he4                                      li7                                      be7                                       b8                                      c12                                      n14                                      o16                                     ne20                                     mg24                             total_energy                                    gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                              mixing_type                                      tau                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term              log_brunt_N2_structure_term            log_brunt_N2_composition_term                                  brunt_A                           brunt_A_div_x2                   brunt_N2_dimensionless                    brunt_N_dimensionless                          brunt_frequency                                  brunt_N                              log_brunt_N                             log_brunt_N2               log_brunt_N2_dimensionless                                  brunt_B                               brunt_nonB                              log_brunt_B                           log_brunt_nonB                            sign_brunt_N2                                 brunt_nu                             log_brunt_nu                                   lamb_S                                  lamb_S2                                 lamb_Sl1                                 lamb_Sl2                                 lamb_Sl3                                lamb_Sl10                             log_lamb_Sl1                             log_lamb_Sl2                             log_lamb_Sl3                            log_lamb_Sl10                   brunt_N_div_r_integral                             k_r_integral                      brunt_N2_sub_omega2                           sl2_sub_omega2 
                                       1                  1.9093612704684133E-002                 -2.8681389503965460E-001                  3.4360830886286484E+000                 -6.3958342002212554E+000                  4.6388538254042304E+000                  7.0572780999999973E-001                  2.7693461000000041E-001                  1.7337579999999853E-002                  3.7965927969279623E+019                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.1663771273144599E-001                  5.1663767091470247E-001                  1.0185861283538054E+004                  2.7294999370671499E+003                  4.9804013753400677E+011                  1.2634478009801796E+001                  4.3536531400661894E+004                  1.3997875446617067E-001                  4.3536391421907429E+004                  7.9731620030822487E-002                  5.5438272915068207E+000                  7.0569999999999999E-001                  2.7809999999741804E-005                  3.4610000000387279E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  2.7707404404106219E-079                  1.0000000000000000E-099                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  3.5344472101892753E-003                 -7.0002374287985805E+013                  1.0586450812366681E-001                  1.2500399790613995E-001                  7.9731620030822487E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6666666666666663E-001                 -2.0063220043170478E-006                 -2.0063220043170478E-006                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6764208306461647E+001                 -3.6764208306461647E+001                 -1.2254736102153881E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6132888092844322E-002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.3763667770863602E-005                  1.8943855050670944E-010                  2.1905557608075510E+000                  3.7941538745313741E+000                  5.3657438670926965E+000                  1.6245596319199645E+001                  3.4055431266270142E-001                  5.7911494002253250E-001                  7.2962993785452313E-001                  1.2107356574098231E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.9093612704665038E-002                 -2.8681396534339759E-001                  3.4360885382399826E+000                 -6.3957915404396921E+000                  4.6389053019049040E+000                  7.0572780999999973E-001                  2.7693461000000041E-001                  1.7337579999999853E-002                  4.7457409961599549E+019                  9.9999999999900002E-001                  9.9999999999999998E-013                  5.1663762909795863E-001                  5.1663757683214850E-001                  1.0185844650372173E+004                  2.7295341875762851E+003                  4.9805987028608661E+011                  1.2634518060127805E+001                  4.3541692049034871E+004                  1.3998578056466635E-001                  4.3541552063254305E+004                  7.9731436017218438E-002                  5.5438317843925455E+000                  7.0569999999999999E-001                  2.7809999999741804E-005                  3.4610000000387279E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  2.7707404404228898E-079                  1.0000000000000000E-099                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  3.5344472101892753E-003                 -7.0002367393669836E+013                  1.0586537901488996E-001                  1.2501210587493206E-001                  7.9731538246998468E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6673691403026003E-001                 -2.0063980161113937E-006                 -2.0063980161113937E-006                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6765583305523833E+001                 -3.6765595208776816E+001                 -1.2255200386789326E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6133840767891492E-002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.3763733283094219E-005                  1.8944035388815549E-010                  2.1905661874028861E+000                  3.7941719339242446E+000                  5.3657694069310224E+000                  1.6245673644900197E+001                  3.4055637981028264E-001                  5.7911700717011372E-001                  7.2963200500210446E-001                  1.2107377245574045E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.9093612704641171E-002                 -2.8681405321449333E-001                  3.4360945926994062E+000                 -6.3957441468854315E+000                  4.6389624909079261E+000                  7.0572780999999973E-001                  2.7693461000000041E-001                  1.7337579999999853E-002                  4.7457409961599541E+019                  9.9999999999775002E-001                  2.2500000000000003E-012                  5.1663752456632894E-001                  5.1663747230620105E-001                  1.0185823861164390E+004                  2.7295722400265590E+003                  4.9808179416514874E+011                  1.2634562559445646E+001                  4.3547426107423562E+004                  1.3999358689787991E-001                  4.3547286113836664E+004                  7.9731231663672561E-002                  5.5438367760447829E+000                  7.0569999999999999E-001                  2.7809999999741804E-005                  3.4610000000387279E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  2.7707404404535453E-079                  1.0000000000000000E-099                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  3.5344472101892753E-003                 -7.0002359733329180E+013                  1.0586754641939661E-001                  1.2503237623460603E-001                  7.9731333840445506E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6682473008033194E-001                 -2.0065856627882419E-006                 -2.0065856627882419E-006                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6768999457144972E+001                 -3.6769026240504751E+001                 -1.2256346544036406E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6136212578951101E-002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.3763894272203329E-005                  1.8944478553639161E-010                  2.1905918096153849E+000                  3.7942163128980950E+000                  5.3658321682777261E+000                  1.6245863664313767E+001                  3.4056145955655526E-001                  5.7912208691638634E-001                  7.2963708474837707E-001                  1.2107428043036770E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.9093612704617305E-002                 -2.8681414107605363E-001                  3.4361036733540327E+000                 -6.3956730694133341E+000                  4.6390482603640972E+000                  7.0572780999999973E-001                  2.7693461000000041E-001                  1.7337579999999853E-002                  9.4914819923199066E+019                  9.9999999999650002E-001                  3.5000000000000004E-012                  5.1663742004606372E-001                  5.1663731554286008E-001                  1.0185803074455665E+004                  2.7296293131945422E+003                  4.9811467894390076E+011                  1.2634629314641543E+001                  4.3556027201966514E+004                  1.4000529587994062E-001                  4.3555887196670636E+004                  7.9730925273781547E-002                  5.5438442629414872E+000                  7.0569999999999999E-001                  2.7809999999741804E-005                  3.4610000000387279E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  2.7707404405250418E-079                  1.0000000000000000E-099                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  3.5344472101892753E-003                 -7.0002348240382258E+013                  1.0586970947922347E-001                  1.2505264743769035E-001                  7.9731129533708894E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6691255373645075E-001                 -2.0067729670255269E-006                 -2.0067729670255269E-006                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6772409332113526E+001                 -3.6772450996729042E+001                 -1.2257490609641929E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6138579945514578E-002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.3764055249910142E-005                  1.8944921692257890E-010                  2.1906174300131518E+000                  3.7942606887287376E+000                  5.3658949251792611E+000                  1.6246053670268925E+001                  3.4056653888363864E-001                  5.7912716624346972E-001                  7.2964216407546034E-001                  1.2107478836307604E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.9093612704569569E-002                 -2.8681431677057467E-001                  3.4361218305879446E+000                 -6.3955309599484389E+000                  4.6392197487544040E+000                  7.0572780999999973E-001                  2.7693461000000041E-001                  1.7337579999999853E-002                  1.8982963984639816E+020                  9.9999999999400002E-001                  6.0000000000000003E-012                  5.1663721103961879E-001                  5.1663700210137986E-001                  1.0185761508533624E+004                  2.7297434374951749E+003                  4.9818044255718073E+011                  1.2634762836836444E+001                  4.3573229418889583E+004                  1.4002871152612431E-001                  4.3573089390178058E+004                  7.9730313087060314E-002                  5.5438592342683437E+000                  7.0569999999999999E-001                  2.7809999999741804E-005                  3.4610000000387279E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  2.7707404407699457E-079                  1.0000000000000000E-099                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  3.5344472101892753E-003                 -7.0002325248853969E+013                  1.0587402260480876E-001                  1.2509319249511536E-001                  7.9730721211541150E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6708822386675826E-001                 -2.0071465522733889E-006                 -2.0071465522733889E-006                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6779210327121667E+001                 -3.6779281757664421E+001                 -1.2259772490922378E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6143301393267607E-002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.3764377172626289E-005                  1.8945807895031570E-010                  2.1906686656047207E+000                  3.7943494313764901E+000                  5.3660204262352744E+000                  1.6246433643585604E+001                  3.4057669632791909E-001                  5.7913732368775017E-001                  7.2965232151974080E-001                  1.2107580410750409E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.9093612704474103E-002                 -2.8681466804529698E-001                  3.4361641781482604E+000                 -6.3951996108050952E+000                  4.6396196264849117E+000                  7.0572780999999973E-001                  2.7693461000000041E-001                  1.7337579999999853E-002                  4.7457409961599527E+020                  9.9999999998900002E-001                  1.1000000000000001E-011                  5.1663679316297750E-001                  5.1663627121460221E-001                  1.0185678406650644E+004                  2.7300096246464745E+003                  4.9833387139661731E+011                  1.2635074503524246E+001                  4.3613368054905288E+004                  1.4008333833936190E-001                  4.3613227971566950E+004                  7.9728887277470920E-002                  5.5438941564858597E+000                  7.0569999999999999E-001                  2.7809999999741804E-005                  3.4610000000387279E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  2.7707404418156546E-079                  1.0000000000000000E-099                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  3.5344472101892753E-003                 -7.0002271556781203E+013                  1.0588259705862718E-001                  1.2517429350109194E-001                  7.9729905712891916E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6743965539776207E-001                 -2.0078896459968183E-006                 -2.0078896459968183E-006                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6792737593390285E+001                 -3.6792868569239936E+001                 -1.2264311352311628E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6152691345735266E-002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.3765020890930678E-005                  1.8947580012775795E-010                  2.1907711165548225E+000                  3.7945268816273501E+000                  5.3662713787866867E+000                  1.6247193440166747E+001                  3.4059700649284896E-001                  5.7915763385268004E-001                  7.2967263168467067E-001                  1.2107783512399708E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.9093612704235433E-002                 -2.8681554556606009E-001                  3.4362246089869903E+000                 -6.3947267934873508E+000                  4.6401902470554139E+000                  7.0572780999999973E-001                  2.7693461000000041E-001                  1.7337579999999853E-002                  4.7457409961599527E+020                  9.9999999997650002E-001                  2.3500000000000000E-011                  5.1663574926517575E-001                  5.1663522788263061E-001                  1.0185470826496587E+004                  2.7303895241312466E+003                  4.9855289025608331E+011                  1.2635519455284145E+001                  4.3670709426945068E+004                  1.4016132882993979E-001                  4.3670569265616235E+004                  7.9726861449335204E-002                  5.5439439990369888E+000                  7.0569999999999999E-001                  2.7809999999741804E-005                  3.4610000000387279E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  2.7707404449924373E-079                  1.0000000000000000E-099                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  3.5344472101892753E-003                 -7.0002194911256289E+013                  1.0590373086813744E-001                  1.2537709879635242E-001                  7.9727874363403062E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6831876662839818E-001                 -2.0097234935923094E-006                 -2.0097234935923094E-006                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6826117940865473E+001                 -3.6826397855594358E+001                 -1.2275512604297079E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6175856504734377E-002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.3766629312078148E-005                  1.8952008261616926E-010                  2.1910271047310159E+000                  3.7949702661546549E+000                  5.3668984191985478E+000                  1.6249091899291749E+001                  3.4064775015874382E-001                  5.7920837751857501E-001                  7.2972337535056564E-001                  1.2108290949058655E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.9093612703996763E-002                 -2.8681642213729402E-001                  3.4363151515855970E+000                 -6.3940188439796488E+000                  4.6410447814993896E+000                  7.0572780999999973E-001                  2.7693461000000041E-001                  1.7337579999999853E-002                  9.4914819923199053E+020                  9.9999999996400002E-001                  3.5999999999999998E-011                  5.1663470649903875E-001                  5.1663366542714417E-001                  1.0185263495171341E+004                  2.7309588206453009E+003                  4.9888131023130084E+011                  1.2636187477414696E+001                  4.3756722179426630E+004                  1.4027826205795760E-001                  4.3756581901164573E+004                  7.9723836844791868E-002                  5.5440187041867119E+000                  7.0569999999999999E-001                  2.7809999999741804E-005                  3.4610000000387279E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  2.7707404522588916E-079                  1.0000000000000000E-099                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  3.5344472101892753E-003                 -7.0002079705839844E+013                  1.0592443730966392E-001                  1.2557998429325004E-001                  7.9725853247820763E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.6919863823251757E-001                 -2.0115236044628855E-006                 -2.0115236044628855E-006                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6858879936998399E+001                 -3.6859308892623538E+001                 -1.2286507790327070E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6198584061843153E-002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.3768236545603334E-005                  1.8956433757568718E-010                  2.1912829038912527E+000                  3.7954133232967173E+000                  5.3675249966177585E+000                  1.6250988956636899E+001                  3.4069845043493330E-001                  5.7925907779476427E-001                  7.2977407562675489E-001                  1.2108797951820551E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.9093612703519423E-002                 -2.8681817244014912E-001                  3.4364958279147615E+000                 -6.3926074345274655E+000                  4.6427488500424108E+000                  7.0572780999999973E-001                  2.7693461000000041E-001                  1.7337579999999853E-002                  1.8982963984639811E+021                  9.9999999993900002E-001                  6.0999999999999996E-011                  5.1663262435105550E-001                  5.1663054894213922E-001                  1.0184849576619630E+004                  2.7320951976578431E+003                  4.9953752865087720E+011                  1.2637524531298432E+001                  4.3928750457610993E+004                  1.4051189211649365E-001                  4.3928609945718876E+004                  7.9717847524472127E-002                  5.5441678646125725E+000                  7.0569999999999999E-001                  2.7809999999741804E-005                  3.4610000000387279E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  2.7707404766609884E-079                  1.0000000000000000E-099                  2.9880308009149308E-003                  8.7584490491778087E-004                  8.1317824244995663E-003                  1.8074638875443612E-003                  3.5344472101892753E-003                 -7.0001848771411391E+013                  1.0596458939028683E-001                  1.2598601442267993E-001                  7.9721840404685287E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  6.7096066245126573E-001                 -2.0150244058377042E-006                 -2.0150244058377042E-006                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6922581716240643E+001                 -3.6923309030224026E+001                 -1.2307890896778650E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6242748985601541E-002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.3771447693993632E-005                  1.8965277158840248E-010                  2.1917939740305701E+000                  3.7962985227442467E+000                  5.3687768576818593E+000                  1.6254779154230903E+001                  3.4079972857746138E-001                  5.7936035593729251E-001                  7.2987535376928303E-001                  1.2109810733245832E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
