                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                      464                  1.0000000000000000E+000                  2.0000000000000000E-002                  6.8072263552404736E+004                  1.1339197023101466E+004                  1.0868734893366677E+003                  2.9568769650208398E-005                  1.5335989285141532E-001                  6.7229223012386292E+000                  7.0569999999998878E-001                  3.4610000034358905E-005                  2.7689999999999998E-001                  2.9880308009149273E-003                  8.7584490491778000E-004                  8.1317824244995646E-003                  1.8074638875443594E-003                  1.5283219864767486E-003                  0.0000000000000000E+000                  1.0785368258566237E-003                  5.2895224004471384E-008                  4.2319235805541179E-004                  4.5666731693080085E-006                  1.3385730249294810E-006                  1.2427981868607891E-005                  2.7623867990967829E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5375077748271988E+004                  1.2130133473319955E+007                  5.1687033466608142E+011                  2.2679606955639934E-011                  2.2679606955639934E-011                  0.0000000000000000E+000                  2.1095476797555210E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.1481972642813679E+012                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20241010"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                        q                                       xq                                   radius                                     rmid                          acoustic_radius                              temperature                                   energy                                  entropy                                 pressure                                     prad                                     pgas                                    grada                               log_csound                                       h1                                       h2                                      he3                                      he4                                      li7                                      be7                                       b8                                      c12                                      n14                                      o16                                     ne20                                     mg24                             total_energy                                    gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                              mixing_type                                      tau                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term              log_brunt_N2_structure_term            log_brunt_N2_composition_term                                  brunt_A                           brunt_A_div_x2                   brunt_N2_dimensionless                    brunt_N_dimensionless                          brunt_frequency                                  brunt_N                              log_brunt_N                             log_brunt_N2               log_brunt_N2_dimensionless                                  brunt_B                               brunt_nonB                              log_brunt_B                           log_brunt_nonB                            sign_brunt_N2                                 brunt_nu                             log_brunt_nu                                   lamb_S                                  lamb_S2                                 lamb_Sl1                                 lamb_Sl2                                 lamb_Sl3                                lamb_Sl10                             log_lamb_Sl1                             log_lamb_Sl2                             log_lamb_Sl3                            log_lamb_Sl10                   brunt_N_div_r_integral                             k_r_integral                      brunt_N2_sub_omega2                           sl2_sub_omega2 
                                       1                  1.5283219864767486E-003                 -8.1428820356019282E-001                  3.0361794653932535E+000                 -5.2430326538272505E+000                  5.3400604767706890E+000                  7.0572781000000007E-001                  2.7693461000000003E-001                  1.7337579999999964E-002                  3.0389305235152189E+018                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.5335989285141532E-001                  1.5335989017949161E-001                  6.1258748082560860E+003                  1.0868746647649659E+003                  8.9762997270791870E+010                  9.8363390092086238E+000                  2.1880662973363514E+005                  3.5192298437997471E-003                  2.1880662621440529E+005                  2.8676621860155616E-001                  5.3651646216354525E+000                  7.0570000000000010E-001                  2.7809999999999979E-005                  3.4610000000000043E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  1.9193791141827737E-090                  1.0000000000000000E-099                  2.9880308009149329E-003                  8.7584490491778141E-004                  8.1317824244995663E-003                  1.8074638875443623E-003                  3.5344472101892775E-003                 -1.8920700373673742E+013                  1.2500054244651551E-001                  1.2500054244651551E-001                  2.8676621860155616E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6666666666666663E-001                  1.3412145773775427E-005                  1.3412145773775427E-005                  0.0000000000000000E+000                 -4.8725017349627047E+000                 -9.8999999999999986E+001                  8.0310655283156592E+001                  8.0310655283156592E+001                  2.6770218427718870E+001                  5.1739944363826744E+000                  5.0359685198120033E+001                  3.6622596540626974E-003                 -2.4362508674813523E+000                 -4.8725017349627047E+000                  1.4276519147642950E+000                  0.0000000000000000E+000                  1.6176567615504064E-001                 -9.8999999999999986E+001                 -7.9111362263609197E-001                  1.0000000000000000E+000                  5.8286672683009294E+002                  2.7655692641605318E+000                  3.0728815485053462E-005                  9.4426010111446151E-010                  4.8906428798050365E+000                  8.4708419494972915E+000                  1.1979579569698018E+001                  3.6269978326135281E+001                  6.8936595131187151E-001                  9.2792657867170270E-001                  1.0784415765036932E+000                  1.5595472960589933E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.5283219864752203E-003                 -8.1428821869324475E-001                  3.0361805219384363E+000                 -5.2430252578558108E+000                  5.3400689290605499E+000                  7.0572781000000007E-001                  2.7693461000000003E-001                  1.7337579999999964E-002                  3.7986631543940250E+018                  9.9999999999900002E-001                  9.9999999999999998E-013                  1.5335988750756849E-001                  1.5335988416772034E-001                  6.1258732045994539E+003                  1.0868773089007684E+003                  8.9763227923208496E+010                  9.8363343457208359E+000                  2.1881088821522359E+005                  3.5192640900873306E-003                  2.1881088469595951E+005                  2.8676611739947894E-001                  5.3651650910183157E+000                  7.0570000000000010E-001                  2.7809999999999979E-005                  3.4610000000000043E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  1.9194121962243466E-090                  1.0000000000000000E-099                  2.9880308009149329E-003                  8.7584490491778141E-004                  8.1317824244995663E-003                  1.8074638875443623E-003                  3.5344472101892775E-003                 -1.8920700888217984E+013                  1.2500094155243929E-001                  1.2500094155243929E-001                  2.8676617362285517E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6667819998410915E-001                  1.3412096272737628E-005                  1.3412096272737628E-005                  0.0000000000000000E+000                 -4.8725033378432281E+000                 -9.8999999999999986E+001                  8.0310350480446488E+001                  8.0310356077297499E+001                  2.6770119625214285E+001                  5.1739848883828685E+000                  5.0359592265228358E+001                  3.6622528957921010E-003                 -2.4362516689216140E+000                 -4.8725033378432281E+000                  1.4276503118837716E+000                  0.0000000000000000E+000                  1.6176523207041588E-001                 -9.8999999999999986E+001                 -7.9111481487768076E-001                  1.0000000000000000E+000                  5.8286565121792080E+002                  2.7655684627202706E+000                  3.0728831316486916E-005                  9.4426107407710687E-010                  4.8906453994559271E+000                  8.4708463136606493E+000                  1.1979585741557029E+001                  3.6269997012366403E+001                  6.8936617505959208E-001                  9.2792680241942305E-001                  1.0784418002514138E+000                  1.5595475198067139E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.5283219864733097E-003                 -8.1428823760923941E-001                  3.0361816958618770E+000                 -5.2430170402853262E+000                  5.3400783203024353E+000                  7.0572781000000007E-001                  2.7693461000000003E-001                  1.7337579999999964E-002                  3.7986631543940239E+018                  9.9999999999775002E-001                  2.2500000000000003E-012                  1.5335988082787333E-001                  1.5335987748808855E-001                  6.1258712000648693E+003                  1.0868802467978114E+003                  8.9763484201035324E+010                  9.8363291642002046E+000                  2.1881561986225529E+005                  3.5193021414014953E-003                  2.1881561634295314E+005                  2.8676600498434979E-001                  5.3651656125409932E+000                  7.0570000000000010E-001                  2.7809999999999979E-005                  3.4610000000000043E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  1.9194489539354687E-090                  1.0000000000000000E-099                  2.9880308009149329E-003                  8.7584490491778141E-004                  8.1317824244995663E-003                  1.8074638875443623E-003                  3.5344472101892775E-003                 -1.8920701459922438E+013                  1.2500193929650449E-001                  1.2500193929650449E-001                  2.8676606119191439E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6669261659532031E-001                  1.3411970187028889E-005                  1.3411970187028889E-005                  0.0000000000000000E+000                 -4.8725074206192414E+000                 -9.8999999999999986E+001                  8.0309584997556755E+001                  8.0309597590233523E+001                  2.6769867962130654E+001                  5.1739605682813874E+000                  5.0359355552052556E+001                  3.6622356815241819E-003                 -2.4362537103096207E+000                 -4.8725074206192414E+000                  1.4276462291077590E+000                  0.0000000000000000E+000                  1.6176412189540990E-001                 -9.8999999999999986E+001                 -7.9111779539782923E-001                  1.0000000000000000E+000                  5.8286291148208977E+002                  2.7655664213322639E+000                  3.0728869556144342E-005                  9.4426342419853422E-010                  4.8906514854864280E+000                  8.4708568549746950E+000                  1.1979600649226317E+001                  3.6270042147576603E+001                  6.8936671550519846E-001                  9.2792734286502954E-001                  1.0784423406970201E+000                  1.5595480602523204E+000                  9.9998873589415604E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.5283219864713994E-003                 -8.1428825652487757E-001                  3.0361834567221315E+000                 -5.2430047142828302E+000                  5.3400924067869644E+000                  7.0572781000000007E-001                  2.7693461000000003E-001                  1.7337579999999964E-002                  7.5973263087880468E+018                  9.9999999999650002E-001                  3.5000000000000004E-012                  1.5335987414830438E-001                  1.5335986746892422E-001                  6.1258691955705535E+003                  1.0868846535959356E+003                  8.9763868613878830E+010                  9.8363213922016008E+000                  2.1882271733404280E+005                  3.5193592183368548E-003                  2.1882271381468358E+005                  2.8676583642343684E-001                  5.3651663948005819E+000                  7.0570000000000010E-001                  2.7809999999999979E-005                  3.4610000000000043E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  1.9195040902492613E-090                  1.0000000000000000E-099                  2.9880308009149329E-003                  8.7584490491778141E-004                  8.1317824244995663E-003                  1.8074638875443623E-003                  3.5344472101892775E-003                 -1.8920702317448059E+013                  1.2500293701547618E-001                  1.2500293701547618E-001                  2.8676594879737882E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6670703316698599E-001                  1.3411844107423500E-005                  1.3411844107423500E-005                  0.0000000000000000E+000                 -4.8725115032360007E+000                 -9.8999999999999986E+001                  8.0308819551609702E+001                  8.0308839139847635E+001                  2.6769616311229115E+001                  5.1739362492428445E+000                  5.0359118849222590E+001                  3.6622184680086332E-003                 -2.4362557516180003E+000                 -4.8725115032360007E+000                  1.4276421464909990E+000                  0.0000000000000000E+000                  1.6176301178190264E-001                 -9.8999999999999986E+001                 -7.9112077577332351E-001                  1.0000000000000000E+000                  5.8286017186600213E+002                  2.7655643800238838E+000                  3.0728907794762906E-005                  9.4426577425904013E-010                  4.8906575713515892E+000                  8.4708673960023635E+000                  1.1979615556490605E+001                  3.6270087281560606E+001                  6.8936725593545001E-001                  9.2792788329528120E-001                  1.0784428811272717E+000                  1.5595486006825718E+000                  9.9997622049304913E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.5283219864675786E-003                 -8.1428829435508765E-001                  3.0361869783454036E+000                 -5.2429800635408137E+000                  5.3401205783952079E+000                  7.0572781000000007E-001                  2.7693461000000003E-001                  1.7337579999999964E-002                  1.5194652617576096E+019                  9.9999999999400002E-001                  6.0000000000000003E-012                  1.5335986078954378E-001                  1.5335984743153841E-001                  6.1258651867023791E+003                  1.0868934670024339E+003                  8.9764637423885300E+010                  9.8363058491939519E+000                  2.1883691228256185E+005                  3.5194733718326471E-003                  2.1883690876308849E+005                  2.8676549952479796E-001                  5.3651679592281711E+000                  7.0570000000000010E-001                  2.7809999999999979E-005                  3.4610000000000043E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  1.9196143620046974E-090                  1.0000000000000000E-099                  2.9880308009149329E-003                  8.7584490491778141E-004                  8.1317824244995663E-003                  1.8074638875443623E-003                  3.5344472101892775E-003                 -1.8920704032398613E+013                  1.2500493237477889E-001                  1.2500493237477889E-001                  2.8676572412389056E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6673586619168268E-001                  1.3411591967366279E-005                  1.3411591967366279E-005                  0.0000000000000000E+000                 -4.8725196679644283E+000                 -9.8999999999999986E+001                  8.0307288775592582E+001                  8.0307322354160434E+001                  2.6769113047655928E+001                  5.1738876145173398E+000                  5.0358645476184364E+001                  3.6621840433498530E-003                 -2.4362598339822141E+000                 -4.8725196679644283E+000                  1.4276339817625716E+000                  0.0000000000000000E+000                  1.6176079174911168E-001                 -9.8999999999999986E+001                 -7.9112673606422179E-001                  1.0000000000000000E+000                  5.8285469301139301E+002                  2.7655602976596705E+000                  3.0728984268777059E-005                  9.4427047419074773E-010                  4.8906697425689600E+000                  8.4708884771692396E+000                  1.1979645369762713E+001                  3.6270177545724451E+001                  6.8936833674838527E-001                  9.2792896410821646E-001                  1.0784439619402069E+000                  1.5595496814955070E+000                  9.9995744800962805E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.5283219864599372E-003                 -8.1428837001124477E-001                  3.0361951950015280E+000                 -5.2429225517348339E+000                  5.3401863050877934E+000                  7.0572781000000007E-001                  2.7693461000000003E-001                  1.7337579999999964E-002                  3.7986631543940235E+019                  9.9999999998900002E-001                  1.1000000000000001E-011                  1.5335983407353151E-001                  1.5335980068292490E-001                  6.1258571694477296E+003                  1.0869140307321525E+003                  8.9766431241179367E+010                  9.8362695874465871E+000                  2.1887003385218247E+005                  3.5197397293196451E-003                  2.1887003033244275E+005                  2.8676471458086783E-001                  5.3651716091033137E+000                  7.0570000000000010E-001                  2.7809999999999979E-005                  3.4610000000000043E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  1.9198716580469233E-090                  1.0000000000000000E-099                  2.9880308009149329E-003                  8.7584490491778141E-004                  8.1317824244995663E-003                  1.8074638875443623E-003                  3.5344472101892775E-003                 -1.8920708033370844E+013                  1.2500892277045758E-001                  1.2500892277045758E-001                  2.8676527525510359E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6679353176655665E-001                  1.3411087765964670E-005                  1.3411087765964670E-005                  0.0000000000000000E+000                 -4.8725359953328118E+000                 -9.8999999999999986E+001                  8.0304227699631340E+001                  8.0304289255689966E+001                  2.6768106677617883E+001                  5.1737903588778975E+000                  5.0357698864539088E+001                  3.6621152038084043E-003                 -2.4362679976664059E+000                 -4.8725359953328118E+000                  1.4276176543941885E+000                  0.0000000000000000E+000                  1.6175635248464601E-001                 -9.8999999999999986E+001                 -7.9113865474053080E-001                  1.0000000000000000E+000                  5.8284373685809135E+002                  2.7655521339754787E+000                  3.0729137203648579E-005                  9.4427987328065912E-010                  4.8906940829097332E+000                  8.4709306358761314E+000                  1.1979704991177773E+001                  3.6270358058522874E+001                  6.8937049818024154E-001                  9.2793112554007273E-001                  1.0784461233720632E+000                  1.5595518429273634E+000                  9.9991990515914253E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.5283219864408331E-003                 -8.1428855912676168E-001                  3.0362069315487723E+000                 -5.2428404075600410E+000                  5.3402801832744986E+000                  7.0572781000000007E-001                  2.7693461000000003E-001                  1.7337579999999964E-002                  3.7986631543940235E+019                  9.9999999997650002E-001                  2.3500000000000000E-011                  1.5335976729230541E-001                  1.5335973390798452E-001                  6.1258371291216981E+003                  1.0869434043272026E+003                  8.9768993572485504E+010                  9.8362177963200388E+000                  2.1891735046263237E+005                  3.5201202252840864E-003                  2.1891734694251214E+005                  2.8676359607386792E-001                  5.3651768219095626E+000                  7.0570000000000010E-001                  2.7809999999999979E-005                  3.4610000000000043E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  1.9202392144003263E-090                  1.0000000000000000E-099                  2.9880308009149329E-003                  8.7584490491778141E-004                  8.1317824244995663E-003                  1.8074638875443623E-003                  3.5344472101892775E-003                 -1.8920713748224328E+013                  1.2501889716432163E-001                  1.2501889716432163E-001                  2.8676415532736788E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6693769293586702E-001                  1.3409827649340742E-005                  1.3409827649340742E-005                  0.0000000000000000E+000                 -4.8725768039098680E+000                 -9.8999999999999986E+001                  8.0296577354023412E+001                  8.0296708835325006E+001                  2.6765591524723192E+001                  5.1735472864102823E+000                  5.0355332983960750E+001                  3.6619431521175668E-003                 -2.4362884019549340E+000                 -4.8725768039098680E+000                  1.4275768458171318E+000                  0.0000000000000000E+000                  1.6174525816304625E-001                 -9.8999999999999986E+001                 -7.9116844255298391E-001                  1.0000000000000000E+000                  5.8281635398102719E+002                  2.7655317296869506E+000                  3.0729519473213587E-005                  9.4430336705461318E-010                  4.8907549230005989E+000                  8.4710360140046479E+000                  1.1979854018356297E+001                  3.6270809260712703E+001                  6.8937590075724742E-001                  9.2793652811707861E-001                  1.0784515259490692E+000                  1.5595572455043694E+000                  9.9983231671114303E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.5283219864217290E-003                 -8.1428874820676045E-001                  3.0362245338806280E+000                 -5.2427172265856967E+000                  5.3404209627613746E+000                  7.0572781000000007E-001                  2.7693461000000003E-001                  1.7337579999999964E-002                  7.5973263087880471E+019                  9.9999999996400002E-001                  3.5999999999999998E-011                  1.5335970052365072E-001                  1.5335963377387224E-001                  6.1258170928087011E+003                  1.0869874599784869E+003                  8.9772836680057465E+010                  9.8361401378562174E+000                  2.1898832550191035E+005                  3.5206909656457820E-003                  2.1898832198121940E+005                  2.8676192448390203E-001                  5.3651846386789241E+000                  7.0570000000000010E-001                  2.7809999999999979E-005                  3.4610000000000043E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  1.9207905236499330E-090                  1.0000000000000000E-099                  2.9880308009149329E-003                  8.7584490491778141E-004                  8.1317824244995663E-003                  1.8074638875443623E-003                  3.5344472101892775E-003                 -1.8920722317404980E+013                  1.2502886913640515E-001                  1.2502886913640515E-001                  2.8676303887721266E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6708185015242527E-001                  1.3408568121279261E-005                  1.3408568121279261E-005                  0.0000000000000000E+000                 -4.8726175972587313E+000                 -9.8999999999999986E+001                  8.0288930572208230E+001                  8.0289131952364428E+001                  2.6763077546580512E+001                  5.1733043160614969E+000                  5.0352968097328628E+001                  3.6617711727085379E-003                 -2.4363087986293657E+000                 -4.8726175972587313E+000                  1.4275360524682690E+000                  0.0000000000000000E+000                  1.6173416974080751E-001                 -9.8999999999999986E+001                 -7.9119821656751332E-001                  1.0000000000000000E+000                  5.8278898260797018E+002                  2.7655113330125189E+000                  3.0729901641659626E-005                  9.4432685490607482E-010                  4.8908157469978795E+000                  8.4711413642582567E+000                  1.1980003006113751E+001                  3.6271260343549315E+001                  6.8938130183796908E-001                  9.2794192919780027E-001                  1.0784569270297908E+000                  1.5595626465850909E+000                  9.9970721265525198E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.5283219863835209E-003                 -8.1428912626025474E-001                  3.0362597288302653E+000                 -5.2424709907151668E+000                  5.3407023858847884E+000                  7.0572781000000007E-001                  2.7693461000000003E-001                  1.7337579999999964E-002                  1.5194652617576094E+020                  9.9999999993900002E-001                  6.0999999999999996E-011                  1.5335956702403733E-001                  1.5335943359986184E-001                  6.1257770322157930E+003                  1.0870755523229363E+003                  8.9780521328593506E+010                  9.8359849198326597E+000                  2.1913027607474153E+005                  3.5218324088998197E-003                  2.1913027255290913E+005                  2.8675860357603267E-001                  5.3652002630778872E+000                  7.0570000000000010E-001                  2.7809999999999979E-005                  3.4610000000000043E-005                  2.7690000000000003E-001                  1.0771934046337800E-008                  1.9218930549955976E-090                  1.0000000000000000E-099                  2.9880308009149329E-003                  8.7584490491778141E-004                  8.1317824244995663E-003                  1.8074638875443623E-003                  3.5344472101892775E-003                 -1.8920739445713492E+013                  1.2504880523433834E-001                  1.2504880523433834E-001                  2.8676081751461224E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                                        0                  6.6737015272895617E-001                  1.3406050976789349E-005                  1.3406050976789349E-005                  0.0000000000000000E+000                 -4.8726991335252974E+000                 -9.8999999999999986E+001                  8.0273648573753349E+001                  8.0273989672528330E+001                  2.6758053405854213E+001                  5.1728187099350595E+000                  5.0348241580522640E+001                  3.6614274507068070E-003                 -2.4363495667626487E+000                 -4.8726991335252974E+000                  1.4274545162017023E+000                  0.0000000000000000E+000                  1.6171201228027390E-001                 -9.8999999999999986E+001                 -7.9125771866333439E-001                  1.0000000000000000E+000                  5.8273427755234536E+002                  2.7654705648792355E+000                  3.0730665656802146E-005                  9.4437381171015862E-010                  4.8909373437844081E+000                  8.4713519760705616E+000                  1.1980300856195109E+001                  3.6272162129453605E+001                  6.8939209925084988E-001                  9.2795272661068096E-001                  1.0784677244426715E+000                  1.5595734439979716E+000                  9.9951961831770542E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
